Price,Open,High,Low
60.68,60.68,60.68,60.68
60.731,61.19,61.41,60.705
61.21,61.14,61.471000000000004,60.933
60.79,60.882,61.876000000000005,60.78
60.86,61.03,61.03,60.725
61.105,60.445,61.185,60.445
60.565,60.765,60.915,60.24
60.855,60.715,61.2,60.36
60.815,59.505,60.845,59.422
59.555,58.955,59.555,58.955
59.04600000000001,59.01,59.141999999999996,58.706
58.965,59.137,59.385,58.74
59.255,59.765,59.765,58.96
59.76,59.725,59.88,59.5
59.725,59.305,59.735,59.285
59.34,59.73,59.87,59.305
59.745,59.275,59.791000000000004,59.255
59.33,59.245,59.585,59.05
59.3,59.19,59.5,59.1
59.815,59.945,60.09,59.78
59.891000000000005,59.76,60.21,59.56
59.833999999999996,59.815,59.99,59.335
59.895,60.065,60.225,59.65
60.102,59.81,60.49,59.72
60.695,60.935,61.225,60.605
60.23,60.195,60.6,60.015
60.075,60.045,60.409,59.915
60.226000000000006,59.875,60.456,59.865
59.555,59.385,59.73,59.185
59.385,59.47,59.603,58.966
59.533,60.11,60.11,59.21
60.195,60.625,60.63,60.105
60.72,59.605,60.765,59.605
59.665,59.765,59.795,59.435
59.815,59.6,59.84,59.545
59.275,59.525,59.785,59.15
59.575,59.615,59.98,59.505
58.72,58.765,58.925,58.62
58.845,58.015,58.885,58.015
58.11,57.7,58.11,57.56
57.505,57.965,57.965,57.41
58.005,58.115,58.575,57.935
57.835,58.285,58.398,57.735
58.34,58.11,58.99,58.03
58.155,57.255,58.16,57.162
57.065,56.845,57.135,56.688
56.93,56.73,57.01,56.69
56.855,56.45,56.855,56.315
56.495,56.665,56.75,56.415
56.675,56.515,56.84,56.43
56.58,56.29,56.77,56.29
56.385,56.205,56.47,56.045
56.305,56.015,56.415,56.015
56.115,55.705,56.135,55.645
55.573,55.755,55.785,55.525
55.82,55.65,55.83,55.455
55.715,55.615,56.025,55.555
55.66,55.418,55.67,55.31
55.435,55.115,55.485,54.955
55.04,55.06,55.145,54.958
54.895,54.805,55.007,54.79
54.785,54.765,54.91,54.66
54.785,54.785,54.915,54.655
54.805,54.765,54.84,54.55
54.835,54.913000000000004,55.035,54.715
54.81,54.25,54.9,54.25
54.365,54.165,54.365,54.032
54.085,54.14,54.22,54.02
54.065,54.18,54.37,54.035
54.135,53.815,54.255,53.785
53.81,53.83,54.07,53.77
53.835,53.745,53.965,53.675
53.665,53.815,53.815,53.645
53.685,54.235,54.255,53.655
54.195,54.413000000000004,54.413000000000004,54.173
54.38,54.225,54.445,54.082
54.105,54.285,54.285,54.105
54.26,54.38,54.38,54.162
54.31,54.14,54.43,54.09
54.21,53.93,54.25,53.93
53.94,53.96,54.043,53.85
54.03,54.22,54.258,53.91
54.18,54.16,54.25,53.77
53.97,54.64,54.64,53.97
54.55,54.608000000000004,54.805,54.38
54.52,54.31,54.665,54.31
54.305,54.52,54.52,54.255
54.42,54.59,54.59,54.4
54.48,54.57,54.665,54.41
54.61,54.798,54.85,54.49
54.81,54.815,54.918,54.685
54.89,54.44,54.95,54.35
54.53,54.378,54.54,54.31
54.43,54.3,54.46,54.25
54.17,54.27,54.27,54.17
54.285,54.285,54.285,54.285
54.285,54.385,54.475,54.27
54.43,54.37,54.49,54.28
54.48,54.17,54.52,54.16
54.3,54.36,54.36,54.06
54.35,54.29,54.435,54.256
54.45,54.35,54.46,54.195
54.33,54.375,54.57,54.265
54.5,54.07,54.53,53.9
54.08,54.01,54.35,54.01
54.03,54.355,54.355,53.98
54.185,54.405,54.525,54.165
54.37,54.16,54.45,54.02
54.15,54.415,54.428000000000004,54.075
54.34,54.33,54.531000000000006,54.172
54.35,54.56,54.573,54.275
54.46,54.725,54.91,54.43
54.81,54.92,54.92,54.62
54.955,54.865,54.955,54.615
54.96,54.89,55.14,54.8
54.905,54.365,54.945,54.305
54.37,53.865,54.52,53.605
53.865,54.04,54.095,53.62
54.1,53.88,54.28,53.815
54.0,54.275,54.305,53.84
54.28,54.415,54.555,54.16
54.475,54.08,54.615,54.08
54.075,54.185,54.24,54.02
54.13,54.195,54.328,54.13
54.265,54.215,54.455,54.155
54.325,53.93,54.355,53.805
53.995,53.848,54.035,53.665
53.825,53.855,53.92,53.69
53.795,53.86,54.1,53.745
53.965,53.515,53.985,53.515
53.595,53.235,53.685,53.165
53.225,53.065,53.33,53.045
53.16,53.14,53.265,52.885
53.035,53.215,53.415,53.005
53.29,53.155,53.345,52.915
53.17,53.225,53.415,53.165
53.275,53.32,53.39,53.075
53.245,53.775,53.775,53.195
53.655,54.035,54.035,53.555
54.055,53.665,54.055,53.665
53.8,53.695,53.88,53.645
53.71,53.74,53.9,53.6
53.675,53.815,53.885,53.558
53.725,53.76,53.89,53.38
53.775,53.715,53.96,53.595
53.745,54.285,54.285,53.715
54.355,54.695,54.78,54.195
54.665,54.625,54.9,54.475
54.605,54.505,54.707,54.315
54.525,54.77,54.835,54.42
54.875,54.57,54.885,54.36
54.425,54.76,54.855,54.425
54.81,55.0,55.095,54.725
54.965,55.165,55.395,54.935
55.225,55.04,55.345,54.825
54.94,54.46,55.185,54.36
54.505,54.355,54.615,54.175
54.24,54.688,54.688,54.24
54.685,54.995,54.995,54.665
54.995,54.805,55.005,54.625
54.76,54.943999999999996,54.98,54.755
54.935,54.805,55.02,54.695
54.845,54.995,55.115,54.815
55.015,55.015,55.015,55.015
54.955,55.035,55.215,54.955
55.065,54.835,55.285,54.685
54.875,54.565,54.935,54.485
54.685,54.945,54.945,54.515
54.935,54.815,55.065,54.635
54.855,54.375,54.895,54.285
54.445,54.545,54.695,54.275
54.515,54.335,54.535,54.115
54.145,54.215,54.345,54.14
54.265,54.495,54.495,54.255
54.355,54.315,54.575,54.245
54.345,54.255,54.565,54.115
54.235,54.555,54.585,54.03
54.435,54.69,54.69,54.425
54.745,54.735,54.975,54.61
54.775,54.355,54.785,54.25
54.265,54.845,54.845,54.23
54.72,55.64,55.64,54.71
55.71,55.545,55.72,55.545
55.455,55.545,55.782,55.355
55.643,55.465,55.895,55.435
55.45,55.22,55.61,55.2
55.125,55.085,55.29,55.005
55.115,55.105,55.375,55.022
55.105,55.065,55.145,54.785
54.975,55.155,55.175,54.91
55.165,54.705,55.195,54.625
54.655,55.005,55.09,54.655
55.025,54.895,55.025,54.805
55.015,54.975,55.045,54.835
54.885,54.585,55.125,54.585
54.595,54.315,54.79,54.23
54.365,54.205,54.677,54.115
54.205,54.355,54.358000000000004,53.965
54.425,54.505,54.798,54.355
54.595,53.875,54.685,53.755
53.815,53.685,53.875,53.602
53.66,53.81,53.94,53.66
53.805,53.965,54.208999999999996,53.775
53.965,54.085,54.195,53.805
54.085,53.855,54.09,53.757
53.555,53.555,53.585,53.455
53.555,53.735,53.83,53.475
53.74,53.73,53.74,53.61
53.725,53.475,53.845,53.34
53.56,53.83,53.9,53.445
53.845,53.415,53.995,53.305
53.595,52.845,53.595,52.745
52.865,52.845,53.005,52.685
52.825,53.03,53.03,52.79
52.985,52.92,53.165,52.915
52.81,52.675,52.925,52.505
52.665,53.055,53.18,52.595
53.025,52.685,53.195,52.585
52.695,52.655,52.85,52.235
52.545,51.885,52.655,51.745
51.915,51.745,52.045,51.365
51.745,52.15,52.225,51.665
52.24,52.44,52.58,52.125
52.43,52.4,52.445,52.32
52.38,52.83,53.01,52.31
52.855,53.015,53.015,52.505
52.93,53.6,53.6,52.9
53.585,53.365,53.635,53.365
53.365,53.465,53.625,53.25
53.44,53.405,53.55,53.06
53.365,54.295,54.295,53.33
54.265,54.295,54.42,54.205
54.025,54.025,54.025,54.025
53.905,54.015,54.38,53.905
53.885,53.765,54.165,53.655
54.305,55.425,55.425,54.295
55.345,55.215,55.485,55.181000000000004
55.215,55.345,55.385,55.08
55.255,55.445,55.545,55.255
55.445,55.305,55.48,55.255
55.365,55.665,55.665,55.275
55.665,55.91,56.03,55.625
55.91,55.655,55.995,55.655
55.615,55.535,55.705,55.365
55.535,55.528,55.595,55.405
55.525,55.635,55.78,55.52
55.635,55.63,55.755,55.575
55.705,55.67,55.781000000000006,55.574
55.665,55.695,55.895,55.623000000000005
55.695,55.42,55.725,55.345
55.505,55.265,55.555,55.183
55.265,55.49,55.49,55.12
55.5,55.365,55.555,55.315
55.31,55.67,55.67,55.31
55.505,55.655,55.675,55.505
55.735,55.625,55.785,55.61
55.625,55.655,56.04,55.625
55.53,55.66,55.66,55.53
55.61,55.35,55.785,55.35
55.345,55.341,55.48,55.188
55.285,55.275,55.475,55.145
55.18,55.43,55.43,55.055
55.285,55.07,55.425,54.96
55.07,55.525,55.525,55.065
55.525,55.485,55.655,55.233999999999995
55.755,55.845,56.2,55.725
55.845,55.475,55.9,55.475
55.475,55.655,55.755,55.425
55.56,55.595,55.865,55.41
55.44,55.25,55.62,55.14
55.255,55.535,55.635,55.245
55.5,56.17,56.17,55.41
56.025,56.125,56.445,56.025
56.18,55.975,56.23,55.905
55.93,55.31,55.985,55.23
55.325,55.125,55.335,55.045
55.175,55.265,55.455,55.115
55.32,55.11,55.555,54.96
55.04,55.03,55.22,54.81
55.055,54.905,55.375,54.766999999999996
55.145,55.935,55.935,55.105
55.84,55.63,55.96,55.45
55.53,55.4,55.735,55.255
55.395,55.825,55.945,55.335
55.85,55.933,56.08,55.818000000000005
55.41,54.95,55.65,54.95
54.965,54.495,55.235,54.435
54.545,54.375,54.865,54.185
54.22,55.44,55.45,54.22
55.39,55.49,55.92,55.39
55.51,56.81,56.81,55.51
56.825,56.985,57.115,56.765
56.89,57.01,57.25,56.83
56.965,57.015,57.205,56.835
56.965,56.725,57.135,56.38
57.125,56.305,57.33,56.205
56.26,56.16,56.565,56.11
56.15,55.96,56.25,55.79
55.885,55.92,56.135,55.795
55.83,55.33,56.035,55.27
55.395,55.805,55.805,55.35
55.71,55.685,55.89,55.62
55.57,55.805,55.93,55.52
55.805,55.74,56.075,55.655
55.7,55.13,55.825,55.02
55.425,54.945,55.66,54.945
54.965,55.37,55.37,54.835
55.27,55.645,55.645,55.27
55.55,55.655,55.92,55.28
55.655,55.505,55.68,55.251999999999995
55.545,56.085,56.29,55.45
56.04,56.235,56.53,55.74
56.14,55.675,56.25,55.675
55.62,55.19,55.89,55.11
55.19,55.295,55.37,55.015
55.375,55.655,56.09,55.24
55.56,56.0,56.391999999999996,55.56
55.96,55.395,56.225,55.26
55.345,55.035,55.47,54.725
54.98,54.46,55.06,54.44
54.425,54.475,54.915,54.325
54.36,54.5,54.59,54.21
54.345,53.795,54.52,53.735
53.795,53.965,54.12,53.585
53.925,53.665,53.975,53.535
53.635,53.225,53.695,53.155
53.26,53.83,53.92,52.955
53.755,53.125,53.885,53.105
53.125,52.91,53.32,52.675
52.845,53.425,53.775,52.825
53.475,53.415,53.925,53.325
53.335,52.965,53.475,52.845
52.985,52.6,53.035,52.495
52.505,52.735,52.735,52.505
52.665,52.525,52.755,52.405
52.545,52.355,52.73,52.265
52.41,52.55,52.66,52.365
52.46,52.685,52.755,52.45
52.59,52.51,52.875,52.33
52.385,52.09,52.585,51.945
52.075,52.145,52.205,51.955
52.085,51.805,52.18,51.625
51.73,51.48,51.84,51.345
51.395,51.685,51.685,51.395
51.615,51.54,51.735,51.345
51.55,51.21,51.58,51.17
51.235,51.435,51.61,51.225
51.465,51.49,51.655,51.275
51.485,51.155,51.495,51.055
51.195,51.155,51.413000000000004,51.035
51.115,51.115,51.155,51.005
51.04,51.12,51.17,50.97
51.05,50.82,51.24,50.81
50.56,50.88,50.88,50.519
50.8,50.85,50.93,50.79
50.875,51.405,51.405,50.805
51.345,50.79,51.425,50.745
50.78,50.685,51.025,50.595
50.67,51.032,51.16,50.57
51.03,51.18,51.495,51.03
51.175,51.175,51.245,51.075
51.295,50.675,51.305,50.525
50.635,50.405,50.695,50.315
50.535,50.245,50.535,50.165
50.175,50.185,50.275,50.082
50.14,50.39,50.445,50.12
50.295,49.925,50.505,49.925
49.93,49.93,50.03,49.8
49.855,49.985,50.03,49.805
49.975,49.73,50.045,49.73
49.76,50.05,50.085,49.76
50.08,50.29,50.305,50.08
50.28,50.37,50.762,50.24
50.365,49.84,50.39,49.665
49.83,49.522,49.96,49.48
49.525,49.185,49.605,49.165
49.23,49.015,49.265,49.015
49.11,49.08,49.11,48.83
48.97,49.23,49.239,48.96
49.17,49.01,49.31,48.9
49.015,49.205,49.205,48.94
49.1,49.23,49.33,49.1
49.17,49.315,49.315,49.13
49.225,49.22,49.335,49.065
49.155,49.335,49.335,49.115
49.325,49.3,49.365,49.145
49.29,49.295,49.44,49.29
49.385,49.375,49.415,49.195
49.49,49.2,49.49,49.1
49.15,49.36,49.55,49.13
49.36,49.5,49.77,49.35
49.445,49.155,49.525,49.055
49.075,49.215,49.265,48.965
49.125,49.07,49.255,48.83
49.06,48.605,49.145,48.605
48.61,49.03,49.2,48.61
49.035,49.135,49.27,48.96
49.14,49.51,49.675,49.08
49.515,49.615,49.755,49.335
49.6,49.36,49.815,49.242
49.395,49.425,49.825,49.305
49.43,50.0,50.0,49.43
50.01,50.01,50.255,49.87
50.005,49.965,50.185,49.915
49.97,50.42,50.42,49.97
50.23,50.3,50.49,50.14
50.15,50.31,50.465,50.08
50.31,50.78,50.875,50.31
50.8,51.34,51.34,50.64
51.365,51.437,51.8,51.365
51.44,51.49,51.595,51.31
51.52,51.87,51.935,51.52
51.785,51.647,51.915,51.53
51.6,52.402,52.51,51.6
52.4,52.681999999999995,52.885,52.4
52.68,52.872,52.99,52.68
52.87,53.02,53.06,52.615
52.86,53.1,53.21,52.86
53.1,53.195,53.3,53.1
53.305,53.26,53.345,53.115
53.015,53.005,53.365,52.905
53.005,52.885,53.495,52.885
52.89,53.03,53.445,52.86
52.92,52.815,53.13,52.76
52.72,52.78,52.94,52.67
52.79,52.74,52.98,52.64
52.565,52.505,52.865,52.425
52.4,52.88,52.88,52.4
52.77,52.79,53.1,52.65
52.7,52.48,53.25,52.42
52.5,53.65,53.65,52.21
53.52,53.71,54.33,53.52
53.61,53.23,53.89,53.15
53.1,52.59,53.525,52.56
52.605,52.175,52.855,52.125
51.875,51.755,52.355,51.665
51.71,51.725,51.915,51.54
51.63,51.22,51.728,51.21
51.24,51.417,51.417,51.24
51.26,51.07,51.472,50.95
51.11,51.47,51.605,51.11
51.37,52.1,52.21,51.37
52.13,52.03,52.435,51.84
51.91,51.965,52.13,51.86
51.96,52.13,52.145,51.87
52.14,52.075,52.46,51.96
52.07,52.365,52.365,52.025
52.24,52.45,52.515,51.82
52.49,52.17,52.735,52.02
52.065,51.175,52.215,51.095
51.235,50.885,51.405,50.735
50.955,50.745,50.955,50.595
50.75,50.67,50.97,50.57
50.63,50.295,50.745,50.18
50.405,49.965,50.43,49.865
50.005,50.37,50.37,49.975
49.985,50.18,50.18,49.985
50.06,49.35,50.19,49.22
49.31,49.13,49.52,49.13
48.95,49.11,49.11,48.94
49.0,49.05,49.29,48.98
49.145,49.175,49.562,48.975
49.185,49.205,49.43,49.105
49.275,48.595,49.385,48.595
48.695,48.755,48.91,48.535
48.62,48.93,48.94,48.62
49.005,49.425,49.505,49.005
49.505,49.405,49.505,49.345
49.505,49.745,49.77,49.385
49.825,49.805,50.015,49.725
49.85,49.72,50.33,49.65
49.806999999999995,49.086999999999996,49.898,49.028
49.16,49.215,49.25,49.095
49.295,48.885,49.395,48.845
48.955,48.935,49.035,48.685
49.02,49.06,49.225,48.9
49.125,48.965,49.235,48.805
48.955,49.235,49.48,48.895
49.34,48.885,49.4,48.755
48.975,49.015,49.145,48.815
49.04,49.11,49.23,48.9
49.15,49.25,49.26,49.14
49.345,49.305,49.522,49.12
49.405,49.065,49.475,49.065
49.155,48.965,49.575,48.915
49.02,49.04,49.23,48.84
48.975,48.995,49.165,48.855
49.095,48.975,49.22,48.655
48.915,49.365,49.365,48.795
49.45,49.345,49.78,49.245
49.35,49.65,49.895,49.045
49.575,48.255,49.585,48.175
48.33,47.97,48.4,47.84
48.055,47.685,48.248000000000005,47.645
47.81,47.33,47.845,47.25
47.33,47.47,47.525,47.17
47.57,47.55,47.927,47.45
47.645,47.485,48.005,47.365
47.595,47.135,47.66,46.965
47.225,46.445,47.235,46.345
46.49,46.105,46.67,46.06
46.19,46.055,46.275,45.945
46.165,46.005,46.19,45.905
46.115,45.895,46.155,45.815
45.992,45.755,46.025,45.655
45.785,45.655,45.995,45.655
45.67,45.75,45.76,45.67
45.8,45.99,45.99,45.8
46.09,45.955,46.145,45.9
46.055,46.055,46.075,45.77
46.16,45.96,46.19,45.88
46.045,45.895,46.22,45.805
45.995,45.535,46.045,45.495
45.625,45.665,45.758,45.525
45.57,45.755,46.095,45.57
45.67,45.65,45.755,45.59
45.745,45.305,45.751999999999995,45.235
45.41,45.255,45.46,45.135
45.385,45.245,45.39,45.105
45.345,45.295,45.346000000000004,45.185
45.4,45.32,45.46,45.19
45.415,45.175,45.455,45.165
45.255,45.105,45.355,44.95
45.21,44.905,45.395,44.905
44.97,44.645,45.065,44.575
44.72,44.46,44.855,44.43
44.545,44.245,44.58,44.165
44.315,44.185,44.41,44.155
44.24,44.01,44.34,43.97
44.07,44.105,44.108000000000004,43.995
44.21,44.02,44.25,43.96
44.08,44.025,44.177,43.985
44.085,44.125,44.175,43.855
44.18,44.345,44.345,44.085
44.4,44.275,44.442,44.245
44.35,44.36,44.417,44.27
44.405,44.405,44.532,44.335
44.45,44.425,44.505,44.365
44.495,44.51,44.605,44.44
44.57,44.44,44.67,44.39
44.515,44.455,44.59,44.405
44.505,44.44,44.57,44.43
44.525,44.585,44.63,44.515
44.705,44.45,44.77,44.4
44.485,44.345,44.498000000000005,44.295
44.38,44.25,44.42,44.2
44.28,44.42,44.461999999999996,44.28
44.48,44.402,44.505,44.335
44.43,44.431999999999995,44.545,44.35
44.43,44.55,44.55,44.34
44.63,44.66,44.665,44.5
44.7,44.79,44.79,44.55
44.865,44.96,45.05,44.75
45.04,44.96,45.075,44.85
45.035,44.91,45.15,44.82
44.995,44.845,45.025,44.785
44.955,44.81,45.01,44.66
44.895,44.76,44.915,44.64
44.845,44.91,44.975,44.78
45.0,44.74,45.065,44.63
44.8,44.85,44.975,44.76
44.905,44.67,44.97,44.62
44.77,44.66,44.84,44.55
44.746,44.788999999999994,44.864,44.619
44.865,44.69,44.92,44.61
44.73,44.67,44.773,44.55
44.735,44.655,44.77,44.545
44.705,44.635,44.755,44.525
44.675,44.685,44.83,44.575
44.755,44.745,44.825,44.645
44.83,44.77,44.93,44.7
44.825,44.805,44.985,44.805
44.845,45.005,45.005,44.775
45.06,45.045,45.093,44.925
45.085,45.105,45.143,44.997
45.18,45.23,45.27,45.14
45.305,45.245,45.335,45.185
45.325,45.155,45.433,45.095
45.215,45.165,45.265,45.105
45.23,44.905,45.325,44.895
44.95,44.93,45.025,44.85
44.975,45.025,45.045,44.895
45.065,45.045,45.105,44.905
45.12,45.08,45.14,44.99
45.155,44.825,45.18,44.745
44.865,44.895,45.055,44.765
44.988,44.575,45.005,44.535
44.6,44.71,44.727,44.6
44.745,44.645,44.805,44.545
44.69,44.68,44.73,44.59
44.73,44.73,44.91,44.62
44.765,44.355,44.77,44.335
44.36,44.43,44.626999999999995,44.36
44.48,44.27,44.535,44.22
44.28,44.22,44.38,44.15
44.255,44.317,44.485,44.195
44.31,44.32,44.46,44.23
44.335,44.435,44.501999999999995,44.335
44.49,44.39,44.638000000000005,44.29
44.455,44.196999999999996,44.55,44.145
44.19,44.31,44.31,44.19
44.38,44.21,44.45,44.12
44.275,44.355,44.455,44.265
44.385,44.415,44.71,44.277
44.525,44.235,44.535,44.175
44.275,44.425,44.6,44.275
44.505,44.425,44.505,44.272
44.525,44.575,44.602,44.415
44.205,44.275,44.275,44.18
44.38,44.04,44.412,43.902
44.08,44.17,44.17,44.0
44.205,44.05,44.28,43.986999999999995
44.075,44.295,44.3,44.065
44.325,44.365,44.493,44.255
44.395,44.415,44.435,44.272
44.395,44.505,44.545,44.395
44.535,44.635,44.74,44.515
44.63,44.7,44.81,44.62
44.69,44.75,44.83,44.66
44.8,44.66,44.918,44.6
44.705,44.635,44.727,44.525
44.675,44.775,44.915,44.675
44.79,44.86,45.035,44.76
44.875,44.965,45.04,44.875
44.995,44.945,45.11,44.925
45.015,45.115,45.155,45.005
45.16,45.09,45.295,45.05
45.115,45.145,45.285,44.995
45.175,45.035,45.376999999999995,44.955
45.07,45.16,45.215,44.96
45.075,45.085,45.3,45.035
45.125,45.015,45.2,44.875
44.905,45.1,45.1,44.905
45.035,45.05,45.125,44.875
44.995,44.875,45.2,44.835
44.91,44.88,45.052,44.82
44.875,44.965,45.1,44.825
44.825,44.955,44.955,44.815
44.855,45.285,45.285,44.845
45.265,45.225,45.315,45.18
45.275,45.495,45.495,45.275
45.43,45.145,45.513000000000005,44.96
45.08,45.28,45.31,45.03
45.175,45.0,45.355,44.875
44.945,45.075,45.205,44.925
45.115,45.35,45.35,45.135
45.265,45.535,45.535,45.265
45.405,45.535,45.535,45.345
45.505,45.415,45.555,45.375
45.43,45.49,45.61,45.43
45.615,45.74,45.795,45.535
45.655,45.49,45.765,45.295
45.52,45.31,45.53,45.08
45.235,45.315,45.43,45.165
45.325,45.515,45.665,45.315
45.575,45.565,45.695,45.445
45.565,45.635,45.695,45.445
45.57,45.43,45.705,45.37
45.45,45.92,45.95,45.42
45.825,45.825,46.035,45.745
45.92,45.59,45.92,45.42
45.51,45.51,45.69,45.41
45.475,45.735,45.735,45.475
45.71,45.47,45.82,45.43
45.47,45.56,45.71,45.47
45.63,45.56,45.79,45.46
45.685,45.465,45.845,45.235
45.33,45.41,45.55,45.26
45.445,45.53,45.58,45.315
45.465,45.305,45.665,45.195
45.365,45.095,45.465,44.985
45.135,45.145,45.285,44.905
45.02,45.1,45.225,45.02
45.155,45.47,45.47,45.075
45.35,45.29,45.57,45.235
45.355,45.255,45.535,45.135
45.355,45.347,45.45,45.115
45.325,45.005,45.465,44.905
44.92,44.61,45.11,44.53
44.625,44.635,44.805,44.575
44.713,44.963,44.963,44.662
44.83,45.06,45.06,44.82
44.95,45.1,45.165,44.95
44.975,45.265,45.265,44.975
45.13,44.99,45.3,44.92
45.03,45.18,45.26,44.99
45.075,45.1,45.185,44.915
45.03,45.245,45.28,44.97
45.21,45.49,45.49,45.14
45.355,45.155,45.675,45.135
45.175,45.465,45.465,45.175
45.455,45.41,45.625,45.225
45.358000000000004,44.953,45.578,44.836999999999996
44.93,45.145,45.145,44.87
45.192,44.933,45.278,44.853
44.98,45.23,45.37,44.97
45.15,45.077,45.335,44.91
45.02,44.83,45.22,44.71
44.83,44.78,44.88,44.59
44.825,44.835,45.055,44.745
44.915,45.125,45.225,44.905
45.15,45.39,45.405,45.07
45.295,45.905,45.905,45.275
45.8,45.95,46.13,45.75
45.825,45.775,46.02,45.68
45.825,45.54,45.91,45.35
45.565,45.705,45.766999999999996,45.47
45.715,45.575,45.905,45.42
45.565,45.43,45.76,45.325
45.465,45.215,45.505,45.035
45.275,45.265,45.415,45.105
45.26,45.02,45.59,44.97
45.115,45.335,45.335,45.035
45.32,45.2,45.55,44.99
45.21,44.72,45.26,44.58
44.785,44.505,44.885,44.195
44.525,44.325,44.525,44.145
44.3,44.33,44.465,44.2
44.35,44.39,44.48,44.21
44.35,43.89,44.47,43.83
43.925,43.975,43.975,43.865
44.0,44.22,44.355,44.0
44.355,44.315,44.427,44.135
44.37,44.355,44.485,44.265
44.47,44.275,44.485,44.205
44.325,44.325,44.585,44.245
44.39,44.42,44.58,44.23
44.45,44.395,44.635,44.315
44.44,44.305,44.555,44.185
